Gene_Id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Os04g0507950,664.415617236071,-1.61967173136671,0.225361365000599,-7.18699822998678,6.62312688528714E-13,1.42161099162111E-10
Os04g0309900,127.11154050274,2.71109355080949,0.378168520528888,7.16900906246213,7.55425567455199E-13,1.60749350922967E-10
Os05g0537100,432.62671516266,-2.07989215022833,0.290640898396035,-7.15622667596565,8.29279775858042E-13,1.74742135924833E-10
Os07g0638600,82.5776926762345,4.32148809699001,0.603962346091976,7.15522768091887,8.3534159938139E-13,1.74742135924833E-10
Os11g0658800,688.681768149893,1.31646090010177,0.184048056808284,7.15281064593405,8.50188460327129E-13,1.76353377770713E-10
Os01g0343100,66.8116144409953,3.71890317831617,0.520096500659792,7.15040992123267,8.65191422082976E-13,1.77969875522468E-10
Os12g0108500,161.3749729917,2.03696057564211,0.285172108233137,7.14291656453595,9.13710933574279E-13,1.86397030449153E-10
Os01g0835700,380.402357027904,-1.6508896538603,0.231619752152802,-7.12758578884582,1.02144610629296E-12,2.06667013833897E-10
Os09g0564400,76.809622077064,8.72283826827545,1.22539314933141,7.11839973402391,1.09187321424095E-12,2.19120312360354E-10
Os11g0687100,324.172645210015,2.21139246434247,0.311067661877644,7.10904004290971,1.1685284404413E-12,2.32612548579459E-10
Os02g0720600,3093.87787122471,1.55682568306712,0.219312350092257,7.09866855383301,1.25964495917852E-12,2.487446093789E-10
Os11g0244100,59.2312384953277,-3.14713632579926,0.444808203150225,-7.07526593149717,1.4916243499586E-12,2.92216313129984E-10
Os05g0244700,363.644457546999,-2.0363733517824,0.288042745577297,-7.06969150603356,1.55278505286477E-12,3.01802726337905E-10
Os11g0603100,72.0280975568132,2.91742855724363,0.412759446001792,7.06810852060054,1.57059707723684E-12,3.02879830113392E-10
Os01g0594300,908.859085663309,1.8322463964515,0.259899250812758,7.04983331318458,1.79132245974462E-12,3.37534378597987E-10
Os03g0152000,527.905533270092,-2.32546763355742,0.329814909098206,-7.0508262950144,1.77858415370089E-12,3.37534378597987E-10
Os11g0549615,63.1464274556107,3.33336472983845,0.472786497029806,7.05046516933054,1.78320648034603E-12,3.37534378597987E-10
Os01g0638000,411.544588828613,-2.28385316001812,0.324778245415914,-7.03203860558271,2.03537463927328E-12,3.78291145445568E-10
Os05g0563550,2328.89484263883,1.51993473699968,0.21618248033916,7.03079516256413,2.05359801854262E-12,3.78291145445568E-10
Os06g0591400,2273.11831968905,-1.95094696062121,0.277447257738523,-7.03177597257012,2.03921041707462E-12,3.78291145445568E-10
Os03g0571900,48.4477912349422,-3.2707429349399,0.46785669700998,-6.99090759166825,2.73113615440684E-12,4.99373072854655E-10
Os03g0809000,242.379373047046,3.26130246213931,0.469167832507968,6.95124907584948,3.62065956040345E-12,6.57149710213226E-10
Os01g0296450,171.093973368247,2.24880702070486,0.323728162188048,6.94659063797657,3.74219538881186E-12,6.69364862155303E-10
Os05g0119850,911.015326725122,1.33369479156842,0.191985713784452,6.94684393582433,3.73548538084204E-12,6.69364862155303E-10
Os09g0518200,55.8332370716877,-3.73773065321776,0.538936478398542,-6.9353825599716,4.05123330347226E-12,7.19429085344672E-10
Os01g0719300,338.888355203272,-1.91304342247097,0.276156909287078,-6.92737845093085,4.28710606737296E-12,7.55878044050243E-10
Os06g0133300,77.4182624251143,-3.37326167648059,0.488774069959531,-6.90147428802818,5.14655878559237E-12,9.00976291230937E-10
Os06g0128800,402.856044240268,-1.80240374902351,0.262499931818386,-6.86630177972972,6.58876183269483E-12,1.14533096533971E-09
Os09g0412300,208.754655183137,-2.03018272344431,0.295962920697303,-6.85958470291177,6.90610207683801E-12,1.19138746689478E-09
Os10g0530900,113.768857198078,-2.20416435752051,0.321368856044852,-6.85867443612172,6.95024287930839E-12,1.19138746689478E-09
Os01g0265100,987.989691070186,1.31179216631363,0.191583257231131,6.84711276586682,7.53553187090313E-12,1.28280737035429E-09
Os02g0318100,310.762704357809,-1.75659373929291,0.256645581468963,-6.84443398261015,7.67788340826509E-12,1.29574433625493E-09
Os06g0486900,46.6543165850507,-6.14694764805931,0.898188667753315,-6.84371543390208,7.71651342689495E-12,1.29574433625493E-09
Os11g0687200,363.747998982128,2.96683211441187,0.434954451630691,6.8210179325419,9.03976556158106E-12,1.50768630487883E-09
